work_id,title,publication_year,journal_name,abstract,gender_category
https://openalex.org/W3048959082,Impact of demographic factors on the financial performance of women‐owned micro‐enterprises in India,2020,International Journal of Finance and Economics,"Abstract This paper studies the impact of demographic factors on the performance of women‐owned micro‐enterprises in North India. Data were collected from 100 women entrepreneurs through self‐structured questionnaire using stratified random sampling technique. Sales turnover and net profit margin are taken as dependent variables. Multivariate regression analysis was applied to study the impact of various demographic factors. The results indicate registration status, legal ownership, nature of business, age, education, family income, size of business and employees positively affect the net profits and sales turnover of the enterprises. However, the numbers of products offered have a negative effect on the sales and net profits margin. The factors identified in this study, which have a positive impact on the net profits and sales turnover, are important in making entrepreneurial decisions that can enhance the performance and may help for economical production.",instrumental
https://openalex.org/W3093410667,Understanding financial inclusion in East Africa: How does Tanzania compare?,2020,International Journal of Finance and Economics,"Abstract This paper primarily aimed at examining the level, and determinants of financial inclusion in Tanzania, comparing it with other East African Region member countries using the Global Findex (2017) database. The study reports some insightful findings. The results show that, financial inclusion is less developed in Tanzania than in other East African countries contrary to expectations. According to expectations from development finance theories financial inclusion directly relates to economic development. However, Tanzania having better GDP than its neighbour countries ranks behind other countries with lower GDPs. One may say that weak financial system, inappropriate policy and poor financial instruments hamper significant effect of finance on growth. The paper argues that regardless of a significant economic growth reported in Tanzania inability of the financial system to reach majority of the population may be considered as a major reason behind the unexpected link between economic growth and financial inclusion. Furthermore, the study shows that financial inclusion is positively related to the income level and education level of the households, and negatively relates to gender. Moreover, a non‐linear relationship between age and financial inclusion is reported‐ that is the relation is positive at a certain age level, and change to negative at a higher age level.Consequently, the study recommends promoting equal participation in both labor and financial markets, and that East African's Governments to fully capture the dynamics of markets and track informal as well as formal economic activities to attract inclusive economy which will, ultimately, match with financial inclusion agenda.",instrumental
https://openalex.org/W2896375864,The simultaneous disclosure of shareholder and stakeholder corporate governance practices and their antecedents,2018,International Journal of Finance and Economics,"Abstract In making corporate governance (CG)‐related disclosure, firms may solely focus on shareholders or may broaden their scope of disclosure to serve other stakeholders as well. This study examines whether there are differences in the disclosure of shareholder and stakeholder CG practices. Based on a hand‐collected dataset of 1,110 firm years in South Africa and a disclosure index using 72 CG provisions from the King III report of CG, we find that the disclosure of stakeholder CG practices is higher than that of shareholder CG practices. Our evidence suggests that foreign ownership, institutional ownership, racial diversity, and gender diversity increase total voluntary disclosure. In contrast, chief executive officer (CEO) age decreases total voluntary disclosure. Also, although foreign ownership, institutional ownership, gender diversity, and racial diversity increase both shareholder and stakeholder CG disclosures, CEO age has a negative relationship with both shareholder and stakeholder CG disclosures. Further, board size reduces shareholder disclosure but not stakeholder disclosure. Our results further indicate that, ceteris paribus , the extent of shareholder CG disclosure relative to stakeholder CG disclosure is (a) lower with board size, gender diversity, and racial diversity and (b) higher with the level of institutional ownership. Our findings are robust across a raft of econometric techniques.",instrumental
https://openalex.org/W3045320693,The effect of wealth on the choice of household drinking water sources in West Africa,2020,International Journal of Finance and Economics,"Abstract Many developing countries are experiencing high population growth rates (an average of 2.7%). The increase in their respective populations leads to an increase in the need for drinking water. However, governments fail to provide the population with sufficient hydraulic infrastructure in terms of quality and quantity, with regard to the various priorities. In such situations, households take individual initiatives. However, the weakness of the available means may be a significant obstacle. This article seeks to identify the factors that determine the choice of household water sources in West African countries by putting an emphasis on the role of wealth. The study covers four countries, Burkina Faso, Mali, Ghana and Nigeria, and uses data from 28,444 observations from the United States Agency for International Development (USAID) and statistics agencies of the four countries being studied. When applied to the adjusted logit model, the data reveal that the higher the household wealth, the greater the chance of using piped water. There are also other factors, such as household size, the number of women and children, and the level of education that also determine the choice of water sources. These results suggest that governments need to increase their efforts to reduce inequalities between rural and urban areas in terms of improved access to drinking water and introduce a subsidy or fee policy to enable poor households to have adequate access to drinking water.",instrumental
https://openalex.org/W3046293875,The macroeconomics of gender equality,2020,International Journal of Finance and Economics,"Abstract This study investigates the association between gender gap and economic progress. Using a panel VAR study as well as a comprehensive gender gap index and its sub‐indices from the World Economic Forum, the study confirms the existence of bidirectional Granger causality between gender gap and economic progress, for OECD countries and developing countries. On the one hand, economic progress encourages equity for both sexes. On the other hand, gender equity helps developing nations prosper and significantly improve their human capital, which, in turn, drives long‐run economic progress. By contrast, closing the gender gap negatively affects OECD output. For the sample of developing countries, the aforementioned results are robust to sub‐indices measured by gender gap in economic participation as well as opportunity, educational attainment, and political empowerment. We recommend that gender policies specifically aim at eliminating gaps in female education.",instrumental
https://openalex.org/W3099936616,Do female managers perform better? Evidence from Italian manufacturing firms,2020,International Journal of Finance and Economics,"Abstract The aim of the paper is to test whether the presence of females on boards of directors influences firms productivity. The analysis is conducted on a large sample of Italian manufacturing firms extracted from the Analisi Informatizzata delle Aziende database for the years 2004 and 2012. Our results show that firm productivity is positively influenced by the presence of women managers in both post and pre‐crisis periods, revealing that peculiar features of female human capital matter in running manufacturing firms. The productivity differential is found to depend on geographical localization. Female managed firms located in the North–West regions significantly increase the positive firm productivity differential of the geographical area, while firms located in the South and Islands reduce the firm differential productivity gap registered by the area. Further investigation shows that female and mixed managed firms result to be more productive than male only managed firms. In the light of our findings we discuss the importance of policies that provide incentives for female inclusion in leading position of the firms.",instrumental
https://openalex.org/W3081124091,"Does counter‐guarantee affect microcredit mechanism's performance on repayment? Evidence from Guangzhou, China",2020,International Journal of Finance and Economics,"Abstract We study the credit repayment effectiveness when microcredit is operating in combination with the counter‐guarantee mechanism. We use a sample of 176 poor urban borrowers from the Guangzhou Municipal Labor and Social Security Bureau (GZMLSSB). Their loans were guaranteed by the Guangzhou Financing Guarantee Center (GZFGC), then counter‐guaranteed by borrowers. The size of loans offered to urban borrowers varies from 20,000 RMB to 30,000 RMB per individual per year (60,000 RMB if part of a partnership and maximum of 50,000 RMB per individual in a given loan cycle). We estimated the model using a conditional mixed process given the binary dependent variable and a binary endogenous explanatory variable in the model. We find that the real estate mortgage as a financial counter‐guarantee mechanism has no effects, but a training certificate as a non‐financial counter‐guarantee mechanism has a negative impact on the microcredit repayment rate. Group lending and focusing on women have no impact as well. The findings help to minimize the management cost of pre‐default and default risk on microcredit loans in GZMLSSB and other similar projects by targeting university graduates. Our study is the first to assess the impact of microcredit mechanisms together with counter‐guarantee on loan repayments in China.",gender_mechanisms
https://openalex.org/W2169726125,An Explanatory Study of Women Entrepreneurs: The Key Success Factors to Start-up a Micro Business,2014,International Journal of Finance and Economics,"The purpose of this paper is to examine the key success factors to start-up a micro business. This study has been limited for women entrepreneurs in micro business, who graduated from Entrepreneurship Short Courses (ESC) that held by University of Ciputra. This study is a qualitative study with open ended questioner and deep interview as data collection techniques and research result will be presented as an explorative descriptive paper. Research result identified that micro business entrepreneurs needed a strong motivation in order to start-up their micro business. There are four critical elements out of nine elements on Business Model Canvas (BMC) have been identified as the key success factors of micro business start-up stage: cost structure, value proposition, customer segments and key resources. This study, specific BMC for micro business is created by personal commitments and four critical elements of Business Model Canvas above.",instrumental
https://openalex.org/W2999416435,How do the ownership structure and board of directors' features impact earnings management? The Spanish case,2020,Journal of International Financial Management and Accounting,"Abstract This paper examines how the ownership structure and board of directors' features determine the managerial opportunistic behavior exemplified in the management of accounting earnings. This study contributes to the literature by investigating the relationship of firm‐level and country‐level corporate governance systems on the earnings management in the Spanish corporate sector. Results reveal that the varying efficiency of the corporate governance systems is reflected in the way in which accounting discretion is performed. We found evidence that earnings management is reduced as the voting rights of the controlling shareholder increased and that there is an inverse U‐shaped relationship between insiders' ownership and the earnings manipulation. Regarding the board characteristics, we observe that larger, independent boards, those with a larger proportion of female members, and those with an audit committee compounded by a greater proportion of outside independent directors oversee managers more efficiently, constraining their capacity to manage earnings. To the contrary, board duality increases the likelihood of opportunistic manipulation of financial reporting. We found that when the institutional environment improves in the Spanish context, the discretionary power of the corporate sector to overstate the financial statements is reduced. The findings prove the necessity of reinforcing the rules and regulations toward a more transparent disclosure of the financial statements.",instrumental
https://openalex.org/W2996536657,Integrated reporting and cost of capital: The moderating role of cultural dimensions,2019,Journal of International Financial Management and Accounting,"Abstract Since its introduction, integrated reporting (IR) has triggered a rich debate covering several aspects, from the structure and the features of a document to the effects of its publication. Very recently, scholars have examined the negative relationship between IR and the cost of capital for firms, completely missing the opportunity to understand whether this fact is contingent on the cultural context that adopting companies operate in. We fill this gap by resorting to a panel sample of 211 adopters from 31 countries over the period spanning 2009–2017, counting 1,455 observations. Our evidence confirms that adopters, on average, benefit from a 1.4% decrease in the cost of capital. Yet, more importantly, IR effectiveness is exalted in countries with low power distance, strong collectivism values, and high level of masculinity, while uncertainty avoidance, long‐term orientation, and indulgence do not seem to play any moderating role.",instrumental
https://openalex.org/W3099004667,Influence of acquirer boards on M&amp;A value creation: Evidence from Continental Europe,2020,Journal of International Financial Management and Accounting,"Abstract We examine how the size and the composition of acquirer boards are associated with shareholder abnormal returns for 2,230 M&amp;As made by listed firms in Continental Europe. Although board size proves insignificant, our findings do offer some evidence as to a beneficial effect of board diversity on M&amp;A value creation. Gender diversity appears marginally positively associated with acquirer shareholder abnormal returns. The fraction of foreign directors is in general not significantly positive, unless the rule of law in the acquirer country is weak. Nonetheless, nationality diversity in the board turns out harmful in purely domestic takeovers. The influence of age diversity is marginally positive, yet only in domestic and horizontal takeovers. Next, the fraction of independent directors has a robust positive effect on the acquirer CAR, while directors with multiple board appointments prove valuable especially through preventing firms from pursuing poor takeovers. Finally, CEO duality is detrimental only in industry‐diversifying deals initiated by acquirers that are not controlled by an individual or a family shareholder. Any negative CEO‐duality effect is mitigated when the acquirer‐country rule of law is strong.",instrumental
https://openalex.org/W2071147226,What determines microcredit interest rates?,2013,Applied Financial Economics,"High microcredit interest rates cause fierce debates among practitioners, scholars and even the general public. To objectify these discussions, this article investigates determinants of microcredit interest rates by using a worldwide data set of 712 microfinance institutions (MFIs). We examine how cost factors, gender, regulation, lending methodology and organizational type affect microcredit interest rates. Controlling for other microfinance- and country-specific factors, we identify the operating expenses as the main factor influencing microcredit interest rates. Furthermore, our findings show that MFIs tend to subsidize interest rates charged with income from investments not related to their lending activities.",instrumental
https://openalex.org/W2005232642,Gender diversity in the boards and the pricing of publicly traded corporate debt: evidence from Japan,2014,Applied Financial Economics,"This article explores the impact of gender-diverse boards on the cost of publicly traded corporate debt. Using a sample of Japanese corporate bond issues, we find that firms with female outside directors enjoy lower cost of corporate public debt after controlling for corporate governance, bond and firm characteristics. In addition, the results using matching methods also show that the cost of corporate public debt is lower for firms with female outside directors. Overall, these findings indicate the importance of gender-diverse boards in corporate bond markets.",instrumental
https://openalex.org/W1966691421,Leasing by small enterprises,2012,Applied Financial Economics,"Using internal data of a leasing company in Germany, we examine the determinants of the probability and use of leasing by small firms. We find that small and young firms are likely to be constrained on the leasing market but use leasing to increase their debt capacity. Beyond contract- and firm-specific characteristics, demographic and socio-economic characteristics of the entrepreneur matter. Older and higher qualified entrepreneurs have easier access to leasing than those who are younger or noneducated, but the latter lease more than highly educated entrepreneurs. Female and nonmarried entrepreneurs of young firms use leasing to increase their debt capacity. These results are important for aging populations where the financing of entrepreneurial activities by highly qualified, older and female persons are important to sustain growth.",instrumental
https://openalex.org/W1989154207,Female executives and earnings management,2010,Managerial Finance,"Purpose The purpose of this paper is to examine the association between earnings management and the gender of the firm's executives. Design/methodology/approach Panel regressions of discretionary accruals on a set of female executive dummies and firm‐specific controls. Findings The results provide considerable evidence to suggest that firms with female chief financial officers (CFOs) are associated with income‐decreasing discretionary accruals, thereby implying that female CFOs are following more conservative earnings management strategies. Research limitations/implications In general, the findings indicate that gender‐based differences in conservatism, risk‐aversion, and managerial opportunism may have important implications for financial reporting and corporate governance. Originality/value This paper extends prior research by addressing the potential effects of female executives on earnings management. The findings reported in this paper provide novel insights to the empirical financial accounting literature.",instrumental
https://openalex.org/W2903580088,How financial literacy and demographic variables relate to behavioral biases,2018,Managerial Finance,"Purpose The purpose of this paper is to examine how financial literacy and demographic variables (gender, age, income level, education, occupation, marital status and investment experience) related to behavioral biases. Design/methodology/approach The study uses one-way analysis of variance (ANOVA), factor analysis and multiple regression analysis to examine survey data from more than 500 individual investors in India. Findings The results reveal the presence of different behavioral biases including overconfidence and self-attribution, the disposition effect, anchoring bias, representativeness, mental accounting, emotional biases and herding among Indian investors. Hence, the findings support the view that individual investors do not always act rationally. The results also show that financial literacy has a negative association with the disposition effect and herding bias, a positive relation with mental accounting bias, but no significant relation with overconfidence and emotional biases. Age, occupation and investment experience are the most important demographic variables that relate to the behavioral biases of individual investors in the sample. Regarding gender, males are more overconfident than are females about their knowledge of the stock market. Research limitations/implications The study does not test for causality, only association between the variables. Thus, the findings in this study should not be interpreted as suggesting causality. The study may have implications for financial educators in promoting the financial awareness programs for individuals. Financial advisors can potentially become more effective by understanding their clients’ decision-making processes. Originality/value Despite an extensive literature on behavioral finance, limited academic research attempts to unravel the relation of how financial literacy and demographic variates relate to behavioral biases. This study contributes to this literature by trying to fill this gap.",gender_mechanisms
https://openalex.org/W2047451638,Analyzing and managing risks – on the importance of gender differences in risk attitudes,2006,Managerial Finance,"Purpose This paper seeks to show optimal strategies for firms to cope with analysis and management of risks. Design/methodology/approach Empirical and experimental studies on gender differences in risk analysis and risk management are reported and assessed. Findings Women appear less sensitive to probabilities and more pessimistic towards gains than men. In risk management, women seem to have a comparative advantage with respect to diversification and communication tasks. Research limitations/implications Empirical testing of the hypothesis that mixed teams of senior managers optimize risk analysis and management is still missing. Deeper insights into the optimal structure of men's and women's cooperation with respect to risk analysis and management are missing. Practical implications A well established cooperation of men and women at the senior management level appears recommendable for firms which strive for an optimization of their risk analysis and risk management. Furthermore, such cooperation is desirable with respect to a society's perspective. Originality/value Identification of gender differences in risk analysis and management are pointed. Such differences matter since analysis and management of risk are decisive issues for firms.",sex_differences_catalogue
https://openalex.org/W1966234325,Impact of board gender diversity on firm risk,2014,Managerial Finance,"Purpose – The purpose of this paper is to study gender diversity on the board of directors and the relation to risk management and corporate performance as measured by the variability of stock market return. Design/methodology/approach – The sample consists of companies from the RiskMetrics database from 2007 to 2011. This database contains information on corporate board of directors. Financial variables were collected from the Compustat database and CRSP database for the years 2005-2011. The authors then measure the effect of gender diversity on corporate performance in terms of firm risk, using the model by Cheng (2008) which measures the variability of stock market return. Findings – The study shows that more gender diversity on the board of directors impacts firm risk by contributing to lower variability of stock market return. The higher the percentage of female directors on the board, the lower the variability of corporate performance. Originality/value – The research design and findings assist in providing additional evidence about the role of women in corporate leadership positions and the association with corporate performance. The approach combines Cheng's (2008) model of stock market variability with the impact of gender diversity on the board of directors.",instrumental
https://openalex.org/W3009564532,Generation Y investment decision: an analysis using behavioural factors,2020,Managerial Finance,"Purpose This study aims to investigate the behavioural factors that affect individual investment decisions among Generation Y in Malaysia. Design/methodology/approach Five human behaviours such as trait anger, trait anxiety, overconfidence, herding factor and self-monitoring have been examined using a sample of 502 respondents. Findings The results reveal that trait anxiety and overconfidence are negatively related to investment decisions while self-monitoring is positively associated. Trait anger and herding behaviour do not significantly affect investment decision. The results also show that investment decision-making is significantly distinct when examined by gender, employment status and income allocation. Among these three variables, the result shows that only self-employed individuals and those in the 5–10 per cent income allocation group are marginally positive vis-à-vis investment decision-making. Originality/value The outcomes of this study will expand investors' knowledge about the financial decision-making process.",instrumental
https://openalex.org/W2946002728,"Blockchain, herding and trust in peer-to-peer lending",2019,Managerial Finance,"Purpose The gradual implementation of blockchain technology in peer-to-peer (P2P) lending platforms facilitates safer, transparent and quick access to funds without having to deal with the more complex and costly processes of banks. Beyond that, the purpose of this paper is to examine trust-enhancing heuristics that show a need for blockchain to assist in monitoring and bad loan recovery. Design/methodology/approach This study examines 909 lending decisions by 303 finance students on a mock P2P site. Each participant was asked to make three lending decisions. The loan applications were identical with the exception of a female or male photo (vs an icon) and reports of having raised half the loan in either 2 or 11 days (vs 7). Findings Investors who have experienced financial trauma are more likely to herd and lend higher amounts to loan applicants that are highly trusted by other lenders. This effect is more pronounced for male investors lending to highly trusted female loan applicants. Practical implications Blockchain can compensate for behavioral biases and improve monitoring by helping track digital money transactions and assisting in bad loan recovery efforts. Originality/value This study is the first behavioral experiment to examine herding in P2P lending. The findings complement and corroborate those by Gonzalez and Komarova (2014, 2015) and emphasize the need for blockchain to assist beyond trusted records and safe transfers of funds.",gender_mechanisms
https://openalex.org/W2038135718,The demographic profile of socially responsible investors,2010,Managerial Finance,"Purpose Given the size and growing importance of socially responsible (SR)‐related funds and investments, the purpose of this paper is to see if those who invest in socially responsible investments (SRIs) conform to a particular profile and if that profile is significantly different than that of a typical investor. Design/methodology/approach This study surveyed a large group of US‐based, well‐informed, individual investors, members of the American Association of Individual Investors. The survey respondents included both those who invest according to SRI principles, and those with no interest in SRI, to determine if demographic differences exist. Findings The paper finds that the typical SR investor is female and more likely to be single, younger, less wealthy, and better educated than their non‐SR counterparts. Research limitations/implications Further research is needed to determine if the higher risk aversion of women and their greater concern for the environment found in previous studies is responsible for the results. Practical implications Given the statistically significant differences, additional efforts must be made to convince wealthier and male investors of the merits of socially responsible investing. Originality/value This is the first paper to use individuals who have committed resources to SR to compare their demographic characteristics to investors who have not invested in SRI products as distinct groups. Second, this is the first study to compare these groups using US investor data and to measure the statistical significance of the demographic factors.",sex_differences_catalogue
https://openalex.org/W2598935148,"Corporate social responsibility, gender, and CEO turnover",2017,Managerial Finance,"Purpose The purpose of this paper is to explore the research question whether corporate social responsibility (CSR) and gender influence the likelihood of CEO turnover. Design/methodology/approach The author uses a large sample of firms over a 21-year period from 1992 to 2013 taken from firms cross-listed in the ESG STATS, Execucomp, and Compustat databases. Logistic regression is used to analyze the determinants of both CEO turnover and the gender of the newly hired CEO. Findings Firms with better social performance have higher rates of CEO turnover, performance notwithstanding. Further, for firms with decreasing financial performance, it is more likely they will replace their CEO if they have strong CSR vs firms with weak CSR records. In addition, as performance deteriorates, male CEOs will have a higher chance of being replaced relative to female CEOs. For female CEOs, other factors besides financial performance are important determinants of the likelihood of a turnover taking place. Research limitations/implications This study finds support for the stakeholder theory of CSR and does not support entrenchment theory. It is the first study to look at CSR, CEO turnover, and gender issues concurrently. Practical implications For practitioners looking for tangible effects of CSR in the workplace, this paper provides evidence that it does matter in terms of CEO turnover. The findings suggest that CSR is acting as a deterrent to bad behavior on the part of executives in the face of weak financial performance in particular. Originality/value This study is the first to look at the impact of CSR on CEO turnover. Importantly, the findings suggest that CSR is not something that a firm decides or thinks about in the “right” financial environment but is rather an omnipresent focus embedded within the mission of the firm.",instrumental
https://openalex.org/W2750904926,"Board structure, board committees and corporate performance in Russia",2017,Managerial Finance,"Purpose The purpose of this paper is to investigate the link between board structure and performance of public companies in Russia – an emerging market with unique institutional background and a variability of corporate governance (CG) practices across its companies. Design/methodology/approach Panel data analysis was applied on a sample of 207 Russian companies that frequently traded in the Russian Trading System during the period 2007-2011, in order to test hypotheses on the relationships between board size, board independence, gender diversity, presence of board committees and financial performance, as measured by Tobin’s Q . Findings The results show a positive relationship between Tobin’s Q and the board’s gender diversity. The analysis demonstrates that smaller and bigger boards are associated with a greater Tobin’s Q value. Originality/value The findings provide additional evidence of how board structure is related to its effectiveness and corporate performance in countries with concentrated ownership, highly variable CG practices and a lack of proper implementation of corporate law and governance codes. The paper contributes to the existing empirical evidence on the advantages of small and large-sized boards and on gender diversity, and is the first investigating the relationship between Russian companies’ board committees and market-based performance. The results regarding board independence and committees suggest that these mechanisms are still not widely recognized for their role in CG and company performance in Russia.",gender_mechanisms
https://openalex.org/W2253813948,"Do sensation seeking, control orientation, ambiguity, and dishonesty traits affect financial risk tolerance?",2015,Managerial Finance,"Purpose – The purpose of this paper is to determine relationships between financial risk tolerance and the personality traits of sensation-seeking, locus of control, ambiguity tolerance, and financial dishonesty. Design/methodology/approach – A pretested questionnaire was used to gather information from 255 respondents. With risk tolerance as a criterion variable and the four personality traits as predictor variables, a regression procedure was performed to determine which variables contributed to the variability of the criterion variable and the extent of such contribution. An analysis was also done to find out whether gender, age, GPA, and academic standing had an influence on each personality trait’s contribution to risk tolerance. Findings – Risk tolerance is directly related to sensation-seeking and the link is so strong that it is not mitigated by the effects of gender, age, GPA, and college academic standings. As for locus of control, the more one believes one has control over one’s outcome, the higher risk one can tolerate. Surprisingly, there is no relationship between risk and ambiguity tolerances. Dishonesty also does not affect risk tolerance behavior. However, the relationship is found to exist among younger individuals and those with lower GPA, possibly due to not having reached an adequate level of matured or critical reasoning yet. Originality/value – The relationship between risk tolerance and sensation-seeking is an established fact but whether the relationship still holds across several demographic groups is part of this study’s focus. Although much has been done on risk tolerance, very little has been done on its relationship to locus of control, ambiguity tolerance, and financial dishonesty.",instrumental
https://openalex.org/W2561568550,Female business leaders and the incidence of fraud litigation,2017,Managerial Finance,Purpose The purpose of this paper is to examine whether companies with female executives and directors are less likely to be involved in financial reporting fraud litigation. Design/methodology/approach The authors build a data set comprised of companies from the Stanford Securities Class Action Clearinghouse database that were involved in fraud litigation along with a control set of companies listed on the Compustat database for the time period 2007-2013. The authors use a logistic regression model to determine the likelihood of fraud when there is at least one woman in an executive position or on the board of directors. Findings The authors find that the presence of at least one female leader decreases the likelihood that the company will be involved in litigation for financial reporting fraud. The results are robust after controlling for sample selection bias by using a propensity score matched sample. Practical implications The findings add to the literature which indicates that women tend to be more risk averse and are more committed to ethics policies. The study also supports previous research that indicates large firms with inflated market value are more likely to be subject to fraud litigation. Originality/value The study combines the literature on the characteristics of women in leadership positions with the study of fraud litigation. The authors find evidence that the presence of either female executives or female directors lowers financial reporting fraud risk.,gender_mechanisms
https://openalex.org/W2888087708,Does boardroom gender diversity affect the risk profile of acquiring banks?,2018,Managerial Finance,"Purpose The purpose of this paper is to investigate the influence of gender diversity on the boardroom and in top management positions on the risk profile (RP) of acquiring banks. Design/methodology/approach To estimate the effect of mergers and acquisitions (M&amp;A) in the RP of the acquirer, the authors will use the same methodology adopted by Vallascas and Hagendorff (2011), this method compares the variation of the RP of the acquirer to the level risk of control banks. To investigate how merger-related risk changes are affected by gender diversity, the authors use a linear regression. Findings The results show that, on average, bank mergers do not significantly affect the RP of the acquiring bank. However, the authors found that the proportion of women in the board standing reduces the RP of the acquiring bank. Overall, the authors observe evidence that the appearance of a female in top management is associated with lower bank risk. Moreover, the authors conclude that the relationship between the presence of at least three women on the board and the default risk of the acquiring bank is negative. Originality/value This finding suggests that in the M&amp;A transactions, female directors are considerably more conservative than their male counterparts. Thus, the authors confirm the postulate that women are more risk averse and less overconfident than their male counterpart. The conclusions are of particular significance for the banking industry. The authors provide some support for the view that regulators should favor gender quotas in the board management of banks to reduce risk-taking behavior.",sex_differences_catalogue
https://openalex.org/W2610549147,The influence of board diversity in human capital and social capital in crisis,2017,Managerial Finance,"Purpose The purpose of this paper is to investigate whether board diversity in human capital and social capital effectively mitigates the negative impacts of crises on firm performance. Design/methodology/approach Cross-sectional time series data for 2001-2011 are collected from all the tourism-related public listed firms across four Asian markets. Linear and non-linear effects of board diversity on firm performance are examined. Findings This study finds that board diversity in human capital and social capital does not significantly improve firm performance, but it significantly mitigates the negative impacts of crises striking firm performance. The effects of board diversity show difference with sudden and gradual crises. The effects of board diversity show non-linear when tackling sudden crises. Only high levels of board diversity in external network ties are effective to tackle gradual crisis. Practical implications The best composition of board capital should depend on the external environment. Only through adopting excessively high board diversity in social capital is suitable when the firms have lower frequency of industry cycle, or prone to the crisis which is likely to sustain. Instead, a moderate level of board diversity in human and social capital is crucial if the firms are always situated in harsh circumstances such as high competition environment, or prone to face industrial bubble. Originality/value This study directly investigates board diversity in human capital and social capital, rather than investigating through the proxy of age, gender, ethnicity, etc. This study sheds light on the influence of the board diversity in the crisis periods, the findings are enhanced with the classification of crises into sudden and gradual-onset type.",instrumental
https://openalex.org/W3096075401,A social capital view of women on boards and their impact on firm performance,2020,Managerial Finance,"Purpose The objective of this paper is to leverage a two-sided view of social capital to develop a model of board gender diversity and firm performance using social capital data from Northeast Regional Center of Rural Development. Design/methodology/approach The authors examine a large sample of 2,322 US publicly listed firms over the period 1996 to 2009. The final sample consists of 14,634 firm-year observations. Findings The authors find that when a firm's social network is not supportive of gender diversity, corporate boards have lower levels of female representation. The strength of a social network's social ties exacerbates the relationship between social capital and board gender diversity. The authors also report a negative relationship between female board membership and firm performance in social networks that are not pro-diversity. Robustness tests reveal that the authors’ social capital view of board diversity also applies to board ethnic diversity. Research limitations/implications This study focuses primarily on blue chip firms due to data constraints. It will be interesting for future researchers to investigate a broader spectrum of firms from a broader perspective of diversity beyond the study’s gender and ethnicity findings. Furthermore, this study assesses the US context, and future research could investigate firm sociability in other national contexts. Practical implications This study contributes new insights to the discourse on gender diversity on corporate boards which stand to inform both policy and practice. The results of the study can inform the position of an industry association on board gender diversity, with guidance on how messaging across networks can be more effective should it account for the hidden bias that the authors uncover in the current study. From a manager's perspective, this study can help those managers and boards trying to enhance board gender diversity by providing a more complete understanding of the factors that can limit progress. Originality/value This study contributes a social capital view of board gender diversity to the growing literature of corporate governance, board diversity and local environmental influences on corporate policies.",gender_mechanisms
https://openalex.org/W2969072281,"Political connections, the cost of debt and board attributes: evidence from Malaysia",2019,Managerial Finance,"Purpose The purpose of this paper is to examine whether the relationship between politically connected firms (PCFs) and the cost of debt is moderated by board attributes such as audit committee independence, ethnic board diversity, gender board diversity and family controlling ownership. Design/methodology/approach This study employs ordinary least squares model to examine the moderating effect of audit committee independence on the association between PCFs and the cost of debt; moderating effect of ethnic board diversity on the association between PCFs and the cost of debt; moderating effect of gender board diversity on the association between PCFs and the cost of debt; and moderating effect of family-controlled boards on the association between PCFs and the cost of debt. Findings The results show that PCFs are associated with lower cost of debt, consistent with crony capitalism theory. Furthermore, board attributes are shown to have significant moderating effect on the association between PCFs and the cost of debt. Specifically, the cost of debt in PCFs can be further reduced, provided the boards have higher audit committee independence, are ethnically diverse, have higher proportion of female directors in the board and audit committee and are controlled by family shareholders. Originality/value This study reveals evidence on the impact of board attributes on the cost of debt in PCFs. All findings suggest that concerns on PCFs’ severe agency problems can be alleviated through effective monitoring. The significant board attributes that facilitate effective monitoring are audit committee independence, ethnic board diversity, gender board diversity and family ownership.",instrumental
https://openalex.org/W3088680216,CEO-to-employee pay ratio and CEO diversity,2020,Managerial Finance,"Purpose The motivation behind Section 953(b) of Dodd–Frank Act was the increasing pay inequality and supposed CEOs' rent extraction. It required public companies to disclose CEO-to-employee pay ratios. Using the ratios reported by S&amp;P 1500 firms in 2017–18, this paper examines whether companies led by women and minority CEOs have lower ratios than those led by white male CEOs. Design/methodology/approach This paper uses multivariate regression along with a matched sample analysis to examine whether female and minority CEOs have higher CEO-to-employee pay ratios compared to male and white CEOs, controlling for other determinants of pay ratios. Findings Results indicate that CEO-to-employee pay ratios are 22–28% higher for female CEOs compared to their male counterparts, controlling for other determinants of pay ratios. There is, however, no statistically significant difference between the pay ratios of minority vs white male CEOs. Minority female CEOs have lower CEO-to-employee pay ratios than white female CEOs. Consistent with literature, larger and more profitable firms have higher CEO-to-employee pay ratios. Originality/value While prior studies on determinants of CEO-to-employee pay ratios have used either industry-level or self-reported data for a small subset of firms (resulting in selection bias), this paper uses firm-level data that are available for all S&amp;P 1500 firms due to new disclosure requirements due to the Dodd–Frank Act Section 953(b). Moreover, this is the first paper to test whether gender or ethnicity of a CEO affects within-firm pay inequality.",gender_mechanisms
